,year,total_pop,homs_sum,rape_sum,rob_sum,agg_ass_sum,violent_crime,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,abb,state_name,city_name,city_state
1994,2005,1472915,377,1024,10069,10139,21609,1467.090769,25.5955028,69.52200229,683.6103916,688.3628723,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
1995,2005,1466296,220,533,4237,5701,10691,729.1160857,15.00379187,36.35009575,288.9593916,388.8028065,AZ,Arizona,Phoenix,"Phoenix, Arizona"
1996,2005,330780,63,117,1617,1588,3385,1023.338775,19.04589153,35.37094141,488.8445492,480.0773928,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
1997,2005,540389,20,325,1137,2376,3858,713.9301503,3.701037586,60.14186077,210.4039868,439.6832652,OR,Oregon,Portland,"Portland, Oregon"
1998,2005,722018,150,266,4447,3369,8232,1140.13778,20.77510533,36.84118678,615.9126227,466.6088657,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
1999,2005,332084,19,88,762,1181,2050,617.3136917,5.721443972,26.49931945,229.4600161,355.6329122,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
2000,2005,457347,52,170,2018,3025,5265,1151.204665,11.36992262,37.17090087,441.2404586,661.4233831,CA,California,Sacramento,"Sacramento, California"
2001,2005,184627,9,76,419,797,1301,704.6639982,4.874693301,41.16407676,226.9440548,431.6811734,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2002,2005,1256584,86,593,2154,5174,8007,637.2037206,6.843951538,47.19143328,171.4171118,411.751224,TX,Texas,San Antonio,"San Antonio, Texas"
2003,2005,1272148,51,376,1862,4314,6603,519.0433817,4.00896751,29.55630949,146.3666177,339.111487,CA,California,San Diego,"San Diego, California"
2004,2005,749172,96,172,3078,2639,5985,798.8819657,12.81414682,22.95867972,410.8535824,352.2555568,CA,California,San Francisco,"San Francisco, California"
2005,2005,910528,26,263,884,2319,3492,383.5137415,2.855486048,28.88433964,97.08652562,254.6873902,CA,California,San Jose,"San Jose, California"
2006,2005,579215,25,138,1607,2339,4109,709.4084235,4.316186563,23.82534983,277.4444723,403.8224148,WA,Washington,Seattle,"Seattle, Washington"
2007,2005,346005,131,276,2965,4951,8323,2405.456569,37.86072456,79.76763342,856.9240329,1430.904178,MO,Missouri,St. Louis,"St. Louis, Missouri"
2008,2005,1316259,28,82,1037,1299,2446,185.8296885,2.127240915,6.229776966,78.78388676,98.68878389,NY,New York,Suffolk County,"Suffolk County, New York"
2009,2005,329035,20,210,1160,3317,4707,1430.546902,6.078380719,63.82299755,352.5460817,1008.099442,FL,Florida,Tampa,"Tampa, Florida"
2010,2005,529447,55,378,1685,2930,5048,953.4476539,10.3881975,71.39524825,318.256596,553.4076121,AZ,Arizona,Tucson,"Tucson, Arizona"
2011,2005,386414,58,303,1096,3538,4995,1292.655028,15.00980813,78.41330801,283.6336158,915.5982961,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2012,2005,446448,19,100,621,399,1139,255.124897,4.255814787,22.39902519,139.0979465,89.37211053,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
2013,2005,355011,12,186,496,1950,2644,744.7656551,3.380176952,52.39274276,139.7139807,549.2787547,KS,Kansas,Wichita,"Wichita, Kansas"
2014,2006,500955,34,286,1171,3059,4550,908.2652134,6.78703676,57.09095627,233.7535308,610.6336897,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2015,2006,373086,14,192,890,1632,2728,731.1987049,3.752486022,51.46266544,238.5508971,437.4326563,TX,Texas,Arlington,"Arlington, Texas"
2016,2006,485804,110,171,2959,4308,7548,1553.71302,22.64287655,35.19938082,609.0933792,886.7773835,GA,Georgia,Atlanta,"Atlanta, Georgia"
2017,2006,302855,18,217,600,1022,1857,613.1647158,5.943438279,71.65145036,198.1146093,337.4552178,CO,Colorado,Aurora,"Aurora, Colorado"
2018,2006,709813,20,319,1358,1961,3658,515.3469998,2.81764352,44.94141415,191.317995,276.2699472,TX,Texas,Austin,"Austin, Texas"
2019,2006,637556,276,138,4229,6173,10816,1696.478427,43.29031489,21.64515744,663.3142814,968.2286732,MD,Maryland,Baltimore,"Baltimore, Maryland"
2020,2006,788266,34,141,2084,3405,5664,718.5391733,4.313264812,17.8873629,264.3777608,431.9607848,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2021,2006,562393,75,275,2698,4485,7533,1339.454794,13.33587011,48.89819041,479.7357008,797.4850327,MA,Massachusetts,Boston,"Boston, Massachusetts"
2022,2006,280494,74,174,1708,2001,3957,1410.725363,26.382026,62.03341248,608.9256811,713.3842435,NY,New York,Buffalo,"Buffalo, New York"
2023,2006,699398,83,346,3207,3896,7532,1076.926156,11.86734878,49.47111659,458.5371991,557.050492,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
2024,2006,2857796,468,1587,15863,17445,35363,1237.422125,16.37625639,55.53230532,555.0781091,610.4354545,IL,Illinois,Chicago,"Chicago, Illinois"
2025,2006,309104,90,296,2341,1050,3777,1221.918836,29.11641389,95.76065014,757.3502769,339.6914954,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2026,2006,452759,77,455,4297,2201,7030,1552.702431,17.00684028,100.4949653,949.0700351,486.1305904,OH,Ohio,Cleveland,"Cleveland, Ohio"
2027,2006,731547,85,598,3654,1615,5952,813.6182638,11.61921244,81.7445769,499.4894381,220.7650363,OH,Ohio,Columbus,"Columbus, Ohio"
2028,2006,1248223,187,665,6914,7292,15058,1206.354954,14.98129741,53.27573679,553.9074348,584.1904852,TX,Texas,Dallas,"Dallas, Texas"
2029,2006,568465,51,342,1280,2651,4324,760.6448946,8.97152859,60.16201525,225.1677764,466.3435744,CO,Colorado,Denver,"Denver, Colorado"
2030,2006,884462,421,592,7235,13143,21391,2418.532396,47.5995577,66.93334479,818.0114013,1485.988092,MI,Michigan,Detroit,"Detroit, Michigan"
2031,2006,615553,13,300,503,1606,2422,393.4673375,2.111922125,48.73666443,81.71514069,260.9036102,TX,Texas,El Paso,"El Paso, Texas"
2032,2006,979381,14,54,418,278,764,78.00845636,1.429474331,5.513686706,42.68001932,28.38527601,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
2033,2006,641752,50,251,1419,2499,4219,657.4190653,7.791171668,39.11168177,221.1134519,389.4027599,TX,Texas,Fort Worth,"Fort Worth, Texas"
2034,2006,465269,52,133,1282,2057,3524,757.411304,11.17633025,28.58561391,275.5395266,442.1098332,CA,California,Fresno,"Fresno, California"
2035,2006,912693,17,229,956,1543,2745,300.7583054,1.862619742,25.09058358,104.744969,169.060133,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
2036,2006,2073729,377,854,11371,11648,24250,1169.390986,18.17981038,41.18185163,548.3358722,561.6934517,TX,Texas,Houston,"Houston, Texas"
2037,2006,800969,140,549,3249,3751,7689,959.9622457,17.47882877,68.54197853,405.6336762,468.3077622,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2038,2006,795822,110,218,2304,4031,6663,837.2475252,13.82218637,27.39306026,289.5119763,506.5203023,FL,Florida,Jacksonville,"Jacksonville, Florida"
2039,2006,448218,112,321,2044,3994,6471,1443.71712,24.98784074,71.6169364,456.0280935,891.0842492,MO,Missouri,Kansas City,"Kansas City, Missouri"
2040,2006,1315625,152,718,5381,6680,12931,982.8788599,11.55344418,54.57482185,409.0071259,507.7434679,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2041,2006,478283,41,134,1440,1805,3420,715.0578214,8.572330608,28.0168854,301.0769774,377.391628,CA,California,Long Beach,"Long Beach, California"
2042,2006,3879455,480,1059,14353,14634,30526,786.8631032,12.37287196,27.29764877,369.9746485,377.217934,CA,California,Los Angeles,"Los Angeles, California"
2043,2006,1067567,135,222,2008,4925,7290,682.8611225,12.64557634,20.79494776,188.0912392,461.3293592,CA,California,Los Angeles County,"Los Angeles County, California"
2044,2006,626018,50,175,1738,1873,3836,612.7619334,7.986990789,27.95446776,277.6277998,299.192675,KY,Kentucky,Louisville,"Louisville, Kentucky"
2045,2006,680828,149,434,5313,7661,13557,1991.251829,21.88511636,63.74590939,780.3733101,1125.247493,TN,Tennessee,Memphis,"Memphis, Tennessee"
2046,2006,459705,26,203,508,1347,2084,453.3342035,5.655801003,44.15875398,110.5056504,293.0139981,AZ,Arizona,Mesa,"Mesa, Arizona"
2047,2006,392934,77,101,2111,3642,5931,1509.413795,19.59616628,25.70406226,537.2403508,926.8732153,FL,Florida,Miami,"Miami, Florida"
2048,2006,1145259,98,413,2356,6180,9047,789.9523165,8.55701636,36.0617118,205.7176586,539.6159297,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2049,2006,581005,103,220,3606,3873,7802,1342.845587,17.72790251,37.86542284,620.6487035,666.6035576,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2050,2006,375302,57,453,3028,2836,6374,1698.365583,15.18776878,120.702794,806.8169101,755.65811,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2051,2006,911532,15,141,1166,833,2155,236.415178,1.645581285,15.46846408,127.9165186,91.38461403,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2052,2006,560813,80,320,2425,5740,8565,1527.24705,14.26500456,57.06001822,432.4079506,1023.514077,TN,Tennessee,Nashville,"Nashville, Tennessee"
2053,2006,1044248,14,74,866,859,1813,173.6177613,1.340677693,7.086439237,82.93049161,82.26015276,NY,New York,Nassau County,"Nassau County, New York"
2054,2006,431153,162,87,761,1245,2255,523.0161915,37.57366874,20.17845173,176.5034686,288.7606024,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2055,2006,8165001,596,1071,23511,26908,52086,637.9178643,7.299447973,13.11696104,287.9485257,329.5529296,NY,New York,New York City,"New York City, New York"
2056,2006,280877,105,87,1288,1359,2839,1010.762718,37.38291138,30.97441229,458.5637129,483.8416816,NJ,New Jersey,Newark,"Newark, New Jersey"
2057,2006,398834,145,306,3534,3614,7599,1905.303961,36.35597767,76.72364944,886.0829317,906.1414022,CA,California,Oakland,"Oakland, California"
2058,2006,536016,55,327,1179,2740,4301,802.4014209,10.26088773,61.00564162,219.9561207,511.1787708,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2059,2006,216819,49,163,1528,2560,4300,1983.221028,22.59949543,75.17791337,704.7352861,1180.708333,FL,Florida,Orlando,"Orlando, Florida"
2060,2006,1464576,407,960,10971,10546,22884,1562.5,27.78961283,65.54798112,749.0905218,720.0718843,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2061,2006,1517443,235,550,4363,6047,11195,737.7542352,15.48657841,36.24518351,287.5231557,398.4993176,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2062,2006,324604,56,102,1722,1593,3473,1069.91904,17.25178987,31.42290298,530.4925386,490.7518084,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2063,2006,542174,20,293,1297,2262,3872,714.1618742,3.688852656,54.04169141,239.2220948,417.2092354,OR,Oregon,Portland,"Portland, Oregon"
2064,2006,705672,117,255,3341,3179,6892,976.6577107,16.57994082,36.13576846,473.4494213,450.4925801,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2065,2006,348345,19,97,782,1325,2223,638.1604444,5.454362773,27.84595731,224.4900888,380.3700355,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
2066,2006,460552,57,196,2188,3115,5556,1206.378433,12.3764526,42.5576265,475.0820754,676.3622783,CA,California,Sacramento,"Sacramento, California"
2067,2006,183901,8,95,508,893,1504,817.8313332,4.350166666,51.65822916,276.2355833,485.5873541,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2068,2006,1292116,119,514,2321,5023,7977,617.3594321,9.209699439,39.77971018,179.6278353,388.7421872,TX,Texas,San Antonio,"San Antonio, Texas"
2069,2006,1266847,68,348,2164,3811,6391,504.4808094,5.367656868,27.46977338,170.8177862,300.825593,CA,California,San Diego,"San Diego, California"
2070,2006,746085,86,154,3858,2435,6533,875.6374944,11.52683675,20.64107977,517.0992581,326.3703197,CA,California,San Francisco,"San Francisco, California"
2071,2006,920548,29,217,1030,2285,3561,386.8347984,3.150297432,23.57291526,111.8898743,248.2217114,CA,California,San Jose,"San Jose, California"
2072,2006,583772,30,129,1667,2326,4152,711.2365787,5.13899262,22.09766827,285.5566899,398.4432278,WA,Washington,Seattle,"Seattle, Washington"
2073,2006,346879,129,337,3147,4992,8605,2480.692115,37.18876035,97.15203284,907.2327815,1439.11854,MO,Missouri,St. Louis,"St. Louis, Missouri"
2074,2006,1315904,37,86,1027,1331,2481,188.5395895,2.811755265,6.535431156,78.04520695,101.1471961,NY,New York,Suffolk County,"Suffolk County, New York"
2075,2006,331487,25,133,1211,2470,3839,1158.114798,7.541773886,40.12223707,365.323527,745.1272599,FL,Florida,Tampa,"Tampa, Florida"
2076,2006,535232,51,294,1675,2560,4580,855.7036948,9.528578261,54.92945115,312.9484037,478.2972617,AZ,Arizona,Tucson,"Tucson, Arizona"
2077,2006,385834,53,289,997,3477,4816,1248.205187,13.73647735,74.90267835,258.4012814,901.1647496,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2078,2006,442784,19,116,676,444,1255,283.4339091,4.291031293,26.19787526,152.6703765,100.274626,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
2079,2006,357372,26,245,520,2534,3325,930.4030534,7.275332147,68.55601446,145.5066429,709.0650639,KS,Kansas,Wichita,"Wichita, Kansas"
2080,2007,513124,47,307,1439,3287,5080,990.0141096,9.159579361,59.82959285,280.4390362,640.5859013,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2081,2007,372073,13,156,742,1677,2588,695.56243,3.493938018,41.92725621,199.4232315,450.7180043,TX,Texas,Arlington,"Arlington, Texas"
2082,2007,497290,129,148,3577,4221,8075,1623.801001,25.94059804,29.76130628,719.2985984,848.8004987,GA,Georgia,Atlanta,"Atlanta, Georgia"
2083,2007,307621,14,191,584,896,1685,547.7519415,4.551054707,62.08938922,189.8439963,291.2675012,CO,Colorado,Aurora,"Aurora, Colorado"
2084,2007,716817,30,328,1457,2056,3871,540.026255,4.1851686,45.75784335,203.2596883,286.8235547,TX,Texas,Austin,"Austin, Texas"
2085,2007,624237,282,146,3895,5859,10182,1631.111261,45.17514982,23.38855275,623.9617325,938.5858256,MD,Maryland,Baltimore,"Baltimore, Maryland"
2086,2007,785567,36,151,1786,3358,5331,678.6181191,4.582677225,19.22178503,227.351709,427.4619479,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2087,2007,591855,65,263,2242,4267,6837,1155.18159,10.98241968,44.43655963,378.8089988,720.9536119,MA,Massachusetts,Boston,"Boston, Massachusetts"
2088,2007,273832,54,164,1533,1739,3490,1274.504075,19.72012037,59.89073593,559.8323059,635.0609133,NY,New York,Buffalo,"Buffalo, New York"
2089,2007,733291,76,282,3191,3684,7233,986.3751226,10.36423466,38.45676546,435.1614843,502.3926381,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
2090,2007,2824434,443,1644,15425,17424,34936,1236.920388,15.68455839,58.20635214,546.1271179,616.9023599,IL,Illinois,Chicago,"Chicago, Illinois"
2091,2007,332388,62,318,1962,1253,3595,1081.567325,18.65289962,95.67132387,590.2740171,376.9690843,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2092,2007,439888,90,385,4025,1960,6460,1468.555632,20.45975339,87.5222784,915.0056378,445.5679628,OH,Ohio,Cleveland,"Cleveland, Ohio"
2093,2007,735981,79,683,3855,1685,6302,856.2721049,10.73397275,92.80130873,523.7906957,228.9461277,OH,Ohio,Columbus,"Columbus, Ohio"
2094,2007,1239104,200,511,7222,5315,13248,1069.159651,16.14069521,41.23947627,582.8405041,428.9389753,TX,Texas,Dallas,"Dallas, Texas"
2095,2007,573387,47,294,1039,2148,3528,615.2912431,8.19690715,51.27427026,181.2039687,374.616097,CO,Colorado,Denver,"Denver, Colorado"
2096,2007,860971,392,335,6567,12396,19690,2286.952755,45.52998881,38.90955677,762.7434606,1439.769748,MI,Michigan,Detroit,"Detroit, Michigan"
2097,2007,616029,17,258,472,1827,2574,417.8374719,2.759610343,41.88114521,76.61976952,296.5769469,TX,Texas,El Paso,"El Paso, Texas"
2098,2007,976392,15,59,490,309,873,89.41081041,1.53626822,6.042654999,50.18476186,31.64712533,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
2099,2007,670693,58,336,1623,2460,4477,667.5185219,8.647771782,50.09743653,241.9885104,366.7848032,TX,Texas,Fort Worth,"Fort Worth, Texas"
2100,2007,472170,52,99,1104,1788,3043,644.4712709,11.01298261,20.96702459,233.8140924,378.6771714,CA,California,Fresno,"Fresno, California"
2101,2007,905903,19,226,943,1425,2613,288.4414777,2.097354794,24.94748334,104.09503,157.3016096,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
2102,2007,2169544,351,694,11479,12040,24564,1132.219489,16.17851493,31.98828878,529.0973587,554.955327,TX,Texas,Houston,"Houston, Texas"
2103,2007,797268,114,505,4046,5176,9841,1234.340272,14.29883051,63.34131058,507.4830546,649.2170763,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2104,2007,797350,123,249,3114,4660,8146,1021.634163,15.42609895,31.22844422,390.5436759,584.4359441,FL,Florida,Jacksonville,"Jacksonville, Florida"
2105,2007,447725,90,467,2358,5465,8380,1871.684628,20.10162488,104.305098,526.6625719,1220.615333,MO,Missouri,Kansas City,"Kansas City, Missouri"
2106,2007,1341156,119,723,5251,7548,13641,1017.10763,8.872942447,53.90871755,391.5279058,562.7980638,NV,Nevada,Las Vegas,"Las Vegas, Nevada"
2107,2007,473959,42,138,1506,1740,3426,722.8473349,8.861525997,29.11644256,317.7490036,367.1203627,CA,California,Long Beach,"Long Beach, California"
2108,2007,3870487,395,1004,13481,12926,27806,718.4108873,10.2054341,25.93988818,348.3024229,333.9631421,CA,California,Los Angeles,"Los Angeles, California"
2109,2007,992436,127,218,2185,5254,7784,784.3326925,12.79679496,21.96615197,220.1653306,529.404415,CA,California,Los Angeles County,"Los Angeles County, California"
2110,2007,624030,71,194,1910,2063,4238,679.134016,11.37765813,31.08824896,306.0750284,330.5930805,KY,Kentucky,Louisville,"Louisville, Kentucky"
2111,2007,669264,131,450,4871,7613,13065,1952.144445,19.57374071,67.23804059,727.814435,1137.518229,TN,Tennessee,Memphis,"Memphis, Tennessee"
2112,2007,454576,22,175,620,1407,2224,489.2471226,4.839674774,38.49741297,136.3908345,309.5192003,AZ,Arizona,Mesa,"Mesa, Arizona"
2113,2007,410252,78,57,2537,3447,6119,1491.522284,19.01270439,13.89389936,618.4003978,840.2152823,FL,Florida,Miami,"Miami, Florida"
2114,2007,1082395,84,353,2679,5498,8614,795.8277708,7.760568,32.61286314,247.5066866,507.9476531,FL,Florida,Miami-Dade County,"Miami-Dade County, Florida"
2115,2007,572938,105,236,3535,4181,8057,1406.260363,18.32659031,41.19119346,616.9952072,729.7473723,WI,Wisconsin,Milwaukee,"Milwaukee, Wisconsin"
2116,2007,371240,47,452,2520,2561,5580,1503.07079,12.66027368,121.7541213,678.8061631,689.8502317,MN,Minnesota,Minneapolis,"Minneapolis, Minnesota"
2117,2007,911528,19,129,1096,815,2059,225.884449,2.084412108,14.15206115,120.2376669,89.41030884,MD,Maryland,Montgomery County,"Montgomery County, Maryland"
2118,2007,564169,73,290,2516,5634,8513,1508.945015,12.93938518,51.40303703,445.9656592,998.6369333,TN,Tennessee,Nashville,"Nashville, Tennessee"
2119,2007,1030495,14,71,748,806,1639,159.049777,1.358570396,6.889892721,72.58647543,78.2148385,NY,New York,Nassau County,"Nassau County, New York"
2120,2007,220614,209,115,1154,1973,3451,1564.270627,94.73560155,52.12724487,523.0855703,894.3222098,LA,Louisiana,New Orleans,"New Orleans, Louisiana"
2121,2007,8220196,496,875,21787,27295,50453,613.7688201,6.033919386,10.64451505,265.0423421,332.0480436,NY,New York,New York City,"New York City, New York"
2122,2007,280158,104,60,1104,1147,2415,862.0135781,37.12190978,21.41648641,394.06335,409.4118319,NJ,New Jersey,Newark,"Newark, New Jersey"
2123,2007,396541,120,299,3470,3716,7605,1917.834474,30.26168795,75.40203913,875.0671431,937.1036034,CA,California,Oakland,"Oakland, California"
2124,2007,542199,58,326,1397,2831,4612,850.6102003,10.69717945,60.12552587,257.6544774,522.1330176,OK,Oklahoma,Oklahoma City,"Oklahoma City, Oklahoma"
2125,2007,224417,39,162,1534,2534,4269,1902.262306,17.3783626,72.18704465,683.548929,1129.14797,FL,Florida,Orlando,"Orlando, Florida"
2126,2007,1435533,392,956,10258,9574,21180,1475.410179,27.3069306,66.5954736,714.577791,666.9299835,PA,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania"
2127,2007,1541698,212,509,4942,5495,11158,723.7474525,13.75107187,33.0155452,320.5556471,356.4251883,AZ,Arizona,Phoenix,"Phoenix, Arizona"
2128,2007,312179,52,129,1596,1678,3455,1106.73684,16.65711018,41.32244642,511.245151,537.5121325,PA,Pennsylvania,Pittsburgh,"Pittsburgh, Pennsylvania"
2129,2007,538133,22,280,1289,2110,3701,687.7481961,4.088208677,52.0317468,239.5318629,392.0963777,OR,Oregon,Portland,"Portland, Oregon"
2130,2007,647701,123,226,3092,2693,6134,947.0419221,18.99024396,34.89264336,477.3807667,415.7782681,MD,Maryland,Prince George's County,"Prince George's County, Maryland"
2131,2007,367120,23,99,835,1141,2098,571.4752669,6.264981477,26.9666594,227.4460667,310.7975594,NC,North Carolina,Raleigh,"Raleigh, North Carolina"
2132,2007,460546,44,194,2009,2881,5128,1113.460979,9.553877354,42.12391379,436.2213547,625.5618331,CA,California,Sacramento,"Sacramento, California"
2133,2007,178449,17,115,504,868,1504,842.8178359,9.52653139,64.44418293,282.4336365,486.4134851,UT,Utah,Salt Lake City,"Salt Lake City, Utah"
2134,2007,1316882,122,635,2445,4125,7327,556.3900182,9.26430766,48.219962,185.6658379,313.2399106,TX,Texas,San Antonio,"San Antonio, Texas"
2135,2007,1261196,59,296,2095,3882,6332,502.063121,4.678099201,23.46978582,166.1121665,307.8030695,CA,California,San Diego,"San Diego, California"
2136,2007,733799,100,125,3771,2418,6414,874.081322,13.62771004,17.03463755,513.9009456,329.5180288,CA,California,San Francisco,"San Francisco, California"
2137,2007,934553,33,217,1068,2441,3759,402.2243789,3.531099895,23.21965688,114.279233,261.1943892,CA,California,San Jose,"San Jose, California"
2138,2007,585118,24,90,1522,2031,3667,626.7111933,4.101736744,15.38151279,260.1184718,347.1094719,WA,Washington,Seattle,"Seattle, Washington"
2139,2007,348197,138,255,2761,4500,7654,2198.180915,39.63273664,73.23440466,792.9419266,1292.371847,MO,Missouri,St. Louis,"St. Louis, Missouri"
2140,2007,1308750,28,89,874,1214,2205,168.4813754,2.139446036,6.800382044,66.78127985,92.76026743,NY,New York,Suffolk County,"Suffolk County, New York"
2141,2007,337220,28,80,1205,2262,3575,1060.138782,8.303184864,23.72338533,357.3334915,670.7787201,FL,Florida,Tampa,"Tampa, Florida"
2142,2007,523299,49,277,1432,2345,4103,784.0641775,9.363671629,52.93340901,273.648526,448.1185708,AZ,Arizona,Tucson,"Tucson, Arizona"
2143,2007,381469,55,299,1023,3175,4552,1193.281761,14.41794746,78.38120529,268.1738228,832.3087852,OK,Oklahoma,Tulsa,"Tulsa, Oklahoma"
2144,2007,435943,16,85,552,431,1084,248.656361,3.670204591,19.49796189,126.6220584,98.86613617,VA,Virginia,Virginia Beach,"Virginia Beach, Virginia"
2145,2007,358294,40,278,557,2516,3391,946.4294685,11.16401614,77.5899122,155.4589248,702.2166154,KS,Kansas,Wichita,"Wichita, Kansas"
2146,2008,527464,38,370,1350,2960,4718,894.4686272,7.204283136,70.14696738,255.9416377,561.175739,NM,New Mexico,Albuquerque,"Albuquerque, New Mexico"
2147,2008,375836,23,141,694,1404,2262,601.8582573,6.119690503,37.51636352,184.6550091,373.5671942,TX,Texas,Arlington,"Arlington, Texas"
2148,2008,533016,105,126,3308,3864,7403,1388.888889,19.69922104,23.63906524,620.6192685,724.9313341,GA,Georgia,Atlanta,"Atlanta, Georgia"
2149,2008,316323,18,187,555,861,1621,512.4508809,5.690386093,59.11678885,175.4535712,272.1901348,CO,Colorado,Aurora,"Aurora, Colorado"
2150,2008,753535,23,273,1333,2306,3935,522.2053388,3.052280252,36.22923952,176.8995468,306.0242723,TX,Texas,Austin,"Austin, Texas"
2151,2008,634549,234,137,4026,5683,10080,1588.529806,36.87658479,21.59013725,634.466369,895.5967151,MD,Maryland,Baltimore,"Baltimore, Maryland"
2152,2008,787558,30,148,1725,2998,4901,622.3033732,3.809243256,18.79226673,219.0314872,380.670376,MD,Maryland,Baltimore County,"Baltimore County, Maryland"
2153,2008,604465,62,237,2398,3979,6676,1104.447735,10.25700413,39.20822546,396.71445,658.2680552,MA,Massachusetts,Boston,"Boston, Massachusetts"
2154,2008,270289,37,174,1539,1966,3716,1374.824725,13.68905135,64.37553878,569.3905412,727.3695933,NY,New York,Buffalo,"Buffalo, New York"
2155,2008,758769,83,272,2984,3731,7070,931.772384,10.93877056,35.84753726,393.2685705,491.7175056,NC,North Carolina,Charlotte-Mecklenburg,"Charlotte-Mecklenburg, North Carolina"
2156,2008,2829304,510,1594,16653,17032,35789,1264.94007,18.02563457,56.33894414,588.5899854,601.985506,IL,Illinois,Chicago,"Chicago, Illinois"
2157,2008,332608,75,276,2419,1444,4214,1266.956898,22.54906677,82.98056571,727.2825669,434.1446989,OH,Ohio,Cincinnati,"Cincinnati, Ohio"
2158,2008,433452,55,428,3805,1866,6154,1419.765049,12.6888329,98.7421906,877.8365309,430.4974945,OH,Ohio,Cleveland,"Cleveland, Ohio"
2159,2008,751887,100,644,3601,1509,5854,778.57444,13.29987086,85.65116833,478.9283496,200.6950513,OH,Ohio,Columbus,"Columbus, Ohio"
2160,2008,1276214,170,499,6466,4285,11420,894.8342519,13.32064999,39.10002554,506.65484,335.7587364,TX,Texas,Dallas,"Dallas, Texas"
2161,2008,592881,40,282,956,2081,3359,566.5555145,6.746716457,47.56435102,161.2465233,350.9979237,CO,Colorado,Denver,"Denver, Colorado"
2162,2008,905783,323,334,6325,11000,17982,1985.243706,35.65975515,36.87417406,698.290871,1214.418906,MI,Michigan,Detroit,"Detroit, Michigan"
2163,2008,612374,17,181,456,2171,2825,461.3193898,2.776081284,29.55710073,74.46429796,354.5219098,TX,Texas,El Paso,"El Paso, Texas"
2164,2008,974142,18,62,343,309,732,75.14304896,1.847779892,6.364575185,35.2104724,31.72022149,VA,Virginia,Fairfax County,"Fairfax County, Virginia"
2165,2008,701345,49,373,1706,2499,4627,659.7323714,6.986575794,53.18352594,243.2469042,356.3153655,TX,Texas,Fort Worth,"Fort Worth, Texas"
2166,2008,475723,40,80,984,1678,2782,584.7940924,8.408254383,16.81650877,206.8430578,352.7262714,CA,California,Fresno,"Fresno, California"
2167,2008,906349,18,203,928,1426,2575,284.1068948,1.985989944,22.39755326,102.3888149,157.3345367,HI,Hawaii,Honolulu,"Honolulu, Hawaii"
2168,2008,2238895,294,750,10603,13132,24779,1106.751322,13.1314778,33.49866787,473.5818339,586.539342,TX,Texas,Houston,"Houston, Texas"
2169,2008,808329,114,475,4023,5123,9735,1204.336353,14.10316839,58.76320162,497.6933897,633.7765934,IN,Indiana,Indianapolis,"Indianapolis, Indiana"
2170,2008,806080,115,262,2938,4717,8032,996.4271536,14.26657404,32.50297737,364.4799524,585.1776499,FL,Florida,Jacksonville,"Jacksonville, Florida"
2171,2008,451454,115,248,2090,3816,6269,1388.624312,25.47324866,54.9336145,462.9486061,845.2688425,MO,Missouri,Kansas City,"Kansas City, Missouri"
